x B1 B2 B3 B4 B5 B6 B7 B8 knots
0.38438 0 7.933e-05 0.20852 0.66081 0.1306 0 0 0 0
0.38539 0 6.5031e-05 0.20568 0.66152 0.13273 0 0 0 0
0.38639 0 5.2563e-05 0.20286 0.66219 0.1349 0 0 0 0
0.38739 0 4.18e-05 0.20006 0.66282 0.13708 0 0 0 0
0.38839 0 3.2616e-05 0.19728 0.66339 0.13929 0 0 0 0
0.38939 0 2.4887e-05 0.19453 0.66393 0.14152 0 0 0 0
0.39039 0 1.8487e-05 0.19179 0.66441 0.14378 0 0 0 0
0.39139 0 1.3291e-05 0.18907 0.66485 0.14606 0 0 0 0
0.39239 0 9.1728e-06 0.18638 0.66525 0.14836 0 0 0 0
0.39339 0 6.0075e-06 0.18371 0.66559 0.15069 0 0 0 0
0.39439 0 3.6697e-06 0.18106 0.66589 0.15304 0 0 0 0
0.3954 0 2.0339e-06 0.17844 0.66614 0.15542 0 0 0 0
0.3964 0 9.7492e-07 0.17584 0.66634 0.15782 0 0 0 0
0.3974 0 3.6727e-07 0.17326 0.6665 0.16024 0 0 0 0
0.3984 0 8.559e-08 0.1707 0.6666 0.16269 0 0 0 0
0.3994 0 4.5135e-09 0.16817 0.66666 0.16517 0 0 0 0
0.4004 0 0 0.16567 0.66666 0.16767 1.3373e-09 0 0 0
0.4014 0 0 0.16319 0.66662 0.17019 5.7339e-08 0 0 0
0.4024 0 0 0.16073 0.66652 0.17274 2.8887e-07 0 0 0
0.4034 0 0 0.1583 0.66638 0.17532 8.2129e-07 0 0 0
0.4044 0 0 0.1559 0.66619 0.17791 1.78e-06 0 0 0
0.40541 0 0 0.15352 0.66595 0.18054 3.2904e-06 0 0 0
0.40641 0 0 0.15116 0.66566 0.18318 5.4778e-06 0 0 0
0.40741 0 0 0.14883 0.66532 0.18585 8.4675e-06 0 0 0
0.40841 0 0 0.14652 0.66494 0.18853 1.2385e-05 0 0 0
0.40941 0 0 0.14423 0.66451 0.19124 1.7356e-05 0 0 0
0.41041 0 0 0.14197 0.66403 0.19398 2.3505e-05 0 0 0
0.41141 0 0 0.13973 0.6635 0.19673 3.0958e-05 0 0 0
0.41241 0 0 0.13752 0.66293 0.1995 3.9841e-05 0 0 0
0.41341 0 0 0.13533 0.66232 0.2023 5.0278e-05 0 0 0
0.41441 0 0 0.13317 0.66166 0.20511 6.2395e-05 0 0 0
0.41542 0 0 0.13102 0.66095 0.20795 7.6318e-05 0 0 0
0.41642 0 0 0.1289 0.66021 0.2108 9.2171e-05 0 0 0
0.41742 0 0 0.12681 0.65941 0.21367 0.00011008 0 0 0
0.41842 0 0 0.12473 0.65858 0.21656 0.00013017 0 0 0
0.41942 0 0 0.12268 0.6577 0.21947 0.00015257 0 0 0
0.42042 0 0 0.12065 0.65677 0.2224 0.0001774 0 0 0
0.42142 0 0 0.11864 0.65581 0.22534 0.00020479 0 0 0
0.42242 0 0 0.11666 0.6548 0.2283 0.00023486 0 0 0
0.42342 0 0 0.1147 0.65375 0.23128 0.00026774 0 0 0
0.42442 0 0 0.11276 0.65266 0.23427 0.00030355 0 0 0
0.42543 0 0 0.11084 0.65153 0.23728 0.00034242 0 0 0
0.42643 0 0 0.10895 0.65036 0.24031 0.00038448 0 0 0
0.42743 0 0 0.10707 0.64915 0.24335 0.00042985 0 0 0
0.42843 0 0 0.10522 0.6479 0.2464 0.00047865 0 0 0
0.42943 0 0 0.10339 0.64661 0.24947 0.00053101 0 0 0
0.43043 0 0 0.10158 0.64528 0.25256 0.00058706 0 0 0
0.43143 0 0 0.09979 0.64391 0.25565 0.00064692 0 0 0
0.43243 0 0 0.098023 0.6425 0.25876 0.00071072 0 0 0
0.43343 0 0 0.096277 0.64106 0.26189 0.00077858 0 0 0
0.43443 0 0 0.094552 0.63958 0.26502 0.00085062 0 0 0
0.43544 0 0 0.092847 0.63806 0.26817 0.00092698 0 0 0
0.43644 0 0 0.091163 0.6365 0.27133 0.0010078 0 0 0
0.43744 0 0 0.089499 0.63491 0.2745 0.0010931 0 0 0
0.43844 0 0 0.087856 0.63328 0.27768 0.0011832 0 0 0
0.43944 0 0 0.086233 0.63161 0.28087 0.0012781 0 0 0
0.44044 0 0 0.084631 0.62991 0.28408 0.0013779 0 0 0
0.44144 0 0 0.083048 0.62818 0.28729 0.0014827 0 0 0
0.44244 0 0 0.081485 0.62641 0.29051 0.0015928 0 0 0
0.44344 0 0 0.079942 0.62461 0.29374 0.0017082 0 0 0
0.44444 0 0 0.078418 0.62277 0.29698 0.001829 0 0 0
0.44545 0 0 0.076914 0.6209 0.30023 0.0019554 0 0 0
0.44645 0 0 0.075429 0.619 0.30349 0.0020875 0 0 0
0.44745 0 0 0.073963 0.61706 0.30675 0.0022253 0 0 0
0.44845 0 0 0.072517 0.61509 0.31002 0.0023692 0 0 0
0.44945 0 0 0.07109 0.61309 0.3133 0.0025191 0 0 0
0.45045 0 0 0.069681 0.61106 0.31658 0.0026752 0 0 0
0.45145 0 0 0.068291 0.609 0.31987 0.0028376 0 0 0
0.45245 0 0 0.06692 0.6069 0.32317 0.0030065 0 0 0
0.45345 0 0 0.065567 0.60478 0.32647 0.0031819 0 0 0
0.45445 0 0 0.064233 0.60263 0.32978 0.003364 0 0 0
0.45546 0 0 0.062916 0.60044 0.33309 0.003553 0 0 0
0.45646 0 0 0.061618 0.59823 0.3364 0.0037489 0 0 0
0.45746 0 0 0.060338 0.59599 0.33972 0.0039518 0 0 0
0.45846 0 0 0.059076 0.59372 0.34304 0.004162 0 0 0
0.45946 0 0 0.057831 0.59142 0.34637 0.0043795 0 0 0
0.46046 0 0 0.056604 0.58909 0.3497 0.0046044 0 0 0
0.46146 0 0 0.055395 0.58674 0.35303 0.0048369 0 0 0
0.46246 0 0 0.054203 0.58436 0.35636 0.0050771 0 0 0
0.46346 0 0 0.053028 0.58195 0.3597 0.0053251 0 0 0
0.46446 0 0 0.05187 0.57952 0.36303 0.0055811 0 0 0
0.46547 0 0 0.050729 0.57706 0.36637 0.0058451 0 0 0
0.46647 0 0 0.049605 0.57457 0.3697 0.0061174 0 0 0
0.46747 0 0 0.048498 0.57206 0.37304 0.006398 0 0 0
0.46847 0 0 0.047408 0.56953 0.37638 0.006687 0 0 0
0.46947 0 0 0.046333 0.56697 0.37971 0.0069846 0 0 0
0.47047 0 0 0.045276 0.56439 0.38305 0.0072909 0 0 0
0.47147 0 0 0.044234 0.56178 0.38638 0.007606 0 0 0
0.47247 0 0 0.043209 0.55915 0.38971 0.0079301 0 0 0
0.47347 0 0 0.042199 0.5565 0.39304 0.0082632 0 0 0
0.47447 0 0 0.041205 0.55382 0.39637 0.0086056 0 0 0
0.47548 0 0 0.040228 0.55112 0.39969 0.0089573 0 0 0
0.47648 0 0 0.039265 0.54841 0.40301 0.0093184 0 0 0
0.47748 0 0 0.038318 0.54567 0.40633 0.0096891 0 0 0
0.47848 0 0 0.037387 0.5429 0.40964 0.01007 0 0 0
0.47948 0 0 0.036471 0.54012 0.41295 0.01046 0 0 0
0.48048 0 0 0.035569 0.53732 0.41625 0.01086 0 0 0
0.48148 0 0 0.034683 0.5345 0.41955 0.01127 0 0 0
0.48248 0 0 0.033812 0.53166 0.42284 0.011691 0 0 0
0.48348 0 0 0.032955 0.52879 0.42613 0.012122 0 0 0
0.48448 0 0 0.032113 0.52591 0.42941 0.012563 0 0 0
0.48549 0 0 0.031285 0.52302 0.43268 0.013015 0 0 0
0.48649 0 0 0.030472 0.5201 0.43595 0.013477 0 0 0
0.48749 0 0 0.029673 0.51717 0.43921 0.013951 0 0 0
0.48849 0 0 0.028888 0.51422 0.44246 0.014435 0 0 0
0.48949 0 0 0.028117 0.51125 0.4457 0.014931 0 0 0
0.49049 0 0 0.02736 0.50826 0.44894 0.015437 0 0 0
0.49149 0 0 0.026616 0.50526 0.45216 0.015955 0 0 0
0.49249 0 0 0.025887 0.50225 0.45538 0.016485 0 0 0
0.49349 0 0 0.02517 0.49922 0.45859 0.017026 0 0 0
0.49449 0 0 0.024467 0.49617 0.46178 0.017578 0 0 0
0.4955 0 0 0.023777 0.49311 0.46497 0.018143 0 0 0
0.4965 0 0 0.023101 0.49004 0.46814 0.018719 0 0 0
0.4975 0 0 0.022437 0.48695 0.47131 0.019308 0 0 0
0.4985 0 0 0.021786 0.48384 0.47446 0.019909 0 0 0
0.4995 0 0 0.021148 0.48073 0.4776 0.020522 0 0 0
0.5005 0 0 0.020522 0.4776 0.48073 0.021148 0 0 0
0.5015 0 0 0.019909 0.47446 0.48384 0.021786 0 0 0
0.5025 0 0 0.019308 0.47131 0.48695 0.022437 0 0 0
0.5035 0 0 0.018719 0.46814 0.49004 0.023101 0 0 0
0.5045 0 0 0.018143 0.46497 0.49311 0.023777 0 0 0
0.50551 0 0 0.017578 0.46178 0.49617 0.024467 0 0 0
0.50651 0 0 0.017026 0.45859 0.49922 0.02517 0 0 0
0.50751 0 0 0.016485 0.45538 0.50225 0.025887 0 0 0
0.50851 0 0 0.015955 0.45216 0.50526 0.026616 0 0 0
0.50951 0 0 0.015437 0.44894 0.50826 0.02736 0 0 0
0.51051 0 0 0.014931 0.4457 0.51125 0.028117 0 0 0
0.51151 0 0 0.014435 0.44246 0.51422 0.028888 0 0 0
0.51251 0 0 0.013951 0.43921 0.51717 0.029673 0 0 0
0.51351 0 0 0.013477 0.43595 0.5201 0.030472 0 0 0
0.51451 0 0 0.013015 0.43268 0.52302 0.031285 0 0 0
0.51552 0 0 0.012563 0.42941 0.52591 0.032113 0 0 0
0.51652 0 0 0.012122 0.42613 0.52879 0.032955 0 0 0
0.51752 0 0 0.011691 0.42284 0.53166 0.033812 0 0 0
0.51852 0 0 0.01127 0.41955 0.5345 0.034683 0 0 0
0.51952 0 0 0.01086 0.41625 0.53732 0.035569 0 0 0
0.52052 0 0 0.01046 0.41295 0.54012 0.036471 0 0 0
0.52152 0 0 0.01007 0.40964 0.5429 0.037387 0 0 0
0.52252 0 0 0.0096891 0.40633 0.54567 0.038318 0 0 0
0.52352 0 0 0.0093184 0.40301 0.54841 0.039265 0 0 0
0.52452 0 0 0.0089573 0.39969 0.55112 0.040228 0 0 0
0.52553 0 0 0.0086056 0.39637 0.55382 0.041205 0 0 0
0.52653 0 0 0.0082632 0.39304 0.5565 0.042199 0 0 0
0.52753 0 0 0.0079301 0.38971 0.55915 0.043209 0 0 0
0.52853 0 0 0.007606 0.38638 0.56178 0.044234 0 0 0
0.52953 0 0 0.0072909 0.38305 0.56439 0.045276 0 0 0
0.53053 0 0 0.0069846 0.37971 0.56697 0.046333 0 0 0
0.53153 0 0 0.006687 0.37638 0.56953 0.047408 0 0 0
0.53253 0 0 0.006398 0.37304 0.57206 0.048498 0 0 0
0.53353 0 0 0.0061174 0.3697 0.57457 0.049605 0 0 0
0.53453 0 0 0.0058451 0.36637 0.57706 0.050729 0 0 0
0.53554 0 0 0.0055811 0.36303 0.57952 0.05187 0 0 0
0.53654 0 0 0.0053251 0.3597 0.58195 0.053028 0 0 0
0.53754 0 0 0.0050771 0.35636 0.58436 0.054203 0 0 0
0.53854 0 0 0.0048369 0.35303 0.58674 0.055395 0 0 0
0.53954 0 0 0.0046044 0.3497 0.58909 0.056604 0 0 0
0.54054 0 0 0.0043795 0.34637 0.59142 0.057831 0 0 0
0.54154 0 0 0.004162 0.34304 0.59372 0.059076 0 0 0
0.54254 0 0 0.0039518 0.33972 0.59599 0.060338 0 0 0
0.54354 0 0 0.0037489 0.3364 0.59823 0.061618 0 0 0
0.54454 0 0 0.003553 0.33309 0.60044 0.062916 0 0 0
0.54555 0 0 0.003364 0.32978 0.60263 0.064233 0 0 0
0.54655 0 0 0.0031819 0.32647 0.60478 0.065567 0 0 0
0.54755 0 0 0.0030065 0.32317 0.6069 0.06692 0 0 0
0.54855 0 0 0.0028376 0.31987 0.609 0.068291 0 0 0
0.54955 0 0 0.0026752 0.31658 0.61106 0.069681 0 0 0
0.55055 0 0 0.0025191 0.3133 0.61309 0.07109 0 0 0
0.55155 0 0 0.0023692 0.31002 0.61509 0.072517 0 0 0
0.55255 0 0 0.0022253 0.30675 0.61706 0.073963 0 0 0
0.55355 0 0 0.0020875 0.30349 0.619 0.075429 0 0 0
0.55455 0 0 0.0019554 0.30023 0.6209 0.076914 0 0 0
0.55556 0 0 0.001829 0.29698 0.62277 0.078418 0 0 0
0.55656 0 0 0.0017082 0.29374 0.62461 0.079942 0 0 0
0.55756 0 0 0.0015928 0.29051 0.62641 0.081485 0 0 0
0.55856 0 0 0.0014827 0.28729 0.62818 0.083048 0 0 0
0.55956 0 0 0.0013779 0.28408 0.62991 0.084631 0 0 0
0.56056 0 0 0.0012781 0.28087 0.63161 0.086233 0 0 0
0.56156 0 0 0.0011832 0.27768 0.63328 0.087856 0 0 0
0.56256 0 0 0.0010931 0.2745 0.63491 0.089499 0 0 0
0.56356 0 0 0.0010078 0.27133 0.6365 0.091163 0 0 0
0.56456 0 0 0.00092698 0.26817 0.63806 0.092847 0 0 0
0.56557 0 0 0.00085062 0.26502 0.63958 0.094552 0 0 0
0.56657 0 0 0.00077858 0.26189 0.64106 0.096277 0 0 0
0.56757 0 0 0.00071072 0.25876 0.6425 0.098023 0 0 0
0.56857 0 0 0.00064692 0.25565 0.64391 0.09979 0 0 0
0.56957 0 0 0.00058706 0.25256 0.64528 0.10158 0 0 0
0.57057 0 0 0.00053101 0.24947 0.64661 0.10339 0 0 0
0.57157 0 0 0.00047865 0.2464 0.6479 0.10522 0 0 0
0.57257 0 0 0.00042985 0.24335 0.64915 0.10707 0 0 0
0.57357 0 0 0.00038448 0.24031 0.65036 0.10895 0 0 0
0.57457 0 0 0.00034242 0.23728 0.65153 0.11084 0 0 0
0.57558 0 0 0.00030355 0.23427 0.65266 0.11276 0 0 0
0.57658 0 0 0.00026774 0.23128 0.65375 0.1147 0 0 0
0.57758 0 0 0.00023486 0.2283 0.6548 0.11666 0 0 0
0.57858 0 0 0.00020479 0.22534 0.65581 0.11864 0 0 0
0.57958 0 0 0.0001774 0.2224 0.65677 0.12065 0 0 0
0.58058 0 0 0.00015257 0.21947 0.6577 0.12268 0 0 0
0.58158 0 0 0.00013017 0.21656 0.65858 0.12473 0 0 0
0.58258 0 0 0.00011008 0.21367 0.65941 0.12681 0 0 0
0.58358 0 0 9.2171e-05 0.2108 0.66021 0.1289 0 0 0
0.58458 0 0 7.6318e-05 0.20795 0.66095 0.13102 0 0 0
0.58559 0 0 6.2395e-05 0.20511 0.66166 0.13317 0 0 0
0.58659 0 0 5.0278e-05 0.2023 0.66232 0.13533 0 0 0
0.58759 0 0 3.9841e-05 0.1995 0.66293 0.13752 0 0 0
0.58859 0 0 3.0958e-05 0.19673 0.6635 0.13973 0 0 0
0.58959 0 0 2.3505e-05 0.19398 0.66403 0.14197 0 0 0
0.59059 0 0 1.7356e-05 0.19124 0.66451 0.14423 0 0 0
0.59159 0 0 1.2385e-05 0.18853 0.66494 0.14652 0 0 0
0.59259 0 0 8.4675e-06 0.18585 0.66532 0.14883 0 0 0
0.59359 0 0 5.4778e-06 0.18318 0.66566 0.15116 0 0 0
0.59459 0 0 3.2904e-06 0.18054 0.66595 0.15352 0 0 0
0.5956 0 0 1.78e-06 0.17791 0.66619 0.1559 0 0 0
0.5966 0 0 8.2129e-07 0.17532 0.66638 0.1583 0 0 0
0.5976 0 0 2.8887e-07 0.17274 0.66652 0.16073 0 0 0
0.5986 0 0 5.7339e-08 0.17019 0.66662 0.16319 0 0 0
0.5996 0 0 1.3373e-09 0.16767 0.66666 0.16567 0 0 0
0.6006 0 0 0 0.16517 0.66666 0.16817 4.5135e-09 0 0
0.6016 0 0 0 0.16269 0.6666 0.1707 8.559e-08 0 0
0.6026 0 0 0 0.16024 0.6665 0.17326 3.6727e-07 0 0
0.6036 0 0 0 0.15782 0.66634 0.17584 9.7492e-07 0 0
0.6046 0 0 0 0.15542 0.66614 0.17844 2.0339e-06 0 0
0.60561 0 0 0 0.15304 0.66589 0.18106 3.6697e-06 0 0
0.60661 0 0 0 0.15069 0.66559 0.18371 6.0075e-06 0 0
0.60761 0 0 0 0.14836 0.66525 0.18638 9.1728e-06 0 0
0.60861 0 0 0 0.14606 0.66485 0.18907 1.3291e-05 0 0
0.60961 0 0 0 0.14378 0.66441 0.19179 1.8487e-05 0 0
0.61061 0 0 0 0.14152 0.66393 0.19453 2.4887e-05 0 0
0.61161 0 0 0 0.13929 0.66339 0.19728 3.2616e-05 0 0
0.61261 0 0 0 0.13708 0.66282 0.20006 4.18e-05 0 0
0.61361 0 0 0 0.1349 0.66219 0.20286 5.2563e-05 0 0
0.61461 0 0 0 0.13273 0.66152 0.20568 6.5031e-05 0 0
0.61562 0 0 0 0.1306 0.66081 0.20852 7.933e-05 0 0
0.61662 0 0 0 0.12848 0.66005 0.21137 9.5584e-05 0 0
0.61762 0 0 0 0.12639 0.65925 0.21425 0.00011392 0 0
0.61862 0 0 0 0.12432 0.6584 0.21714 0.00013446 0 0
0.61962 0 0 0 0.12227 0.65752 0.22006 0.00015734 0 0
0.62062 0 0 0 0.12025 0.65658 0.22299 0.00018267 0 0
0.62162 0 0 0 0.11825 0.65561 0.22593 0.00021058 0 0
0.62262 0 0 0 0.11627 0.6546 0.2289 0.00024121 0 0
0.62362 0 0 0 0.11431 0.65354 0.23188 0.00027466 0 0
0.62462 0 0 0 0.11237 0.65244 0.23487 0.00031108 0 0
0.62563 0 0 0 0.11046 0.6513 0.23789 0.00035058 0 0
0.62663 0 0 0 0.10857 0.65012 0.24092 0.00039328 0 0
0.62763 0 0 0 0.1067 0.6489 0.24396 0.00043933 0 0
0.62863 0 0 0 0.10485 0.64764 0.24702 0.00048883 0 0
0.62963 0 0 0 0.10302 0.64634 0.25009 0.00054192 0 0
0.63063 0 0 0 0.10122 0.64501 0.25318 0.00059872 0 0
0.63163 0 0 0 0.099435 0.64363 0.25627 0.00065936 0 0
0.63263 0 0 0 0.097672 0.64222 0.25939 0.00072396 0 0
0.63363 0 0 0 0.09593 0.64076 0.26251 0.00079265 0 0
0.63463 0 0 0 0.094209 0.63927 0.26565 0.00086555 0 0
0.63564 0 0 0 0.092509 0.63775 0.2688 0.00094278 0 0
0.63664 0 0 0 0.090829 0.63618 0.27196 0.0010245 0 0
0.63764 0 0 0 0.089169 0.63458 0.27514 0.0011108 0 0
0.63864 0 0 0 0.08753 0.63295 0.27832 0.0012018 0 0
0.63964 0 0 0 0.085911 0.63128 0.28151 0.0012976 0 0
0.64064 0 0 0 0.084312 0.62957 0.28472 0.0013984 0 0
0.64164 0 0 0 0.082734 0.62783 0.28793 0.0015043 0 0
0.64264 0 0 0 0.081175 0.62605 0.29116 0.0016154 0 0
0.64364 0 0 0 0.079635 0.62424 0.29439 0.0017319 0 0
0.64464 0 0 0 0.078116 0.6224 0.29763 0.0018538 0 0
0.64565 0 0 0 0.076615 0.62052 0.30088 0.0019813 0 0
0.64665 0 0 0 0.075134 0.61861 0.30414 0.0021146 0 0
0.64765 0 0 0 0.073673 0.61667 0.3074 0.0022536 0 0
0.64865 0 0 0 0.07223 0.6147 0.31068 0.0023987 0 0
0.64965 0 0 0 0.070806 0.61269 0.31395 0.0025498 0 0
0.65065 0 0 0 0.069401 0.61065 0.31724 0.0027072 0 0
0.65165 0 0 0 0.068015 0.60858 0.32053 0.0028709 0 0
0.65265 0 0 0 0.066648 0.60648 0.32383 0.003041 0 0
0.65365 0 0 0 0.065299 0.60435 0.32713 0.0032178 0 0
0.65465 0 0 0 0.063968 0.60219 0.33044 0.0034013 0 0
0.65566 0 0 0 0.062655 0.6 0.33375 0.0035916 0 0
0.65666 0 0 0 0.061361 0.59778 0.33707 0.0037889 0 0
0.65766 0 0 0 0.060084 0.59554 0.34039 0.0039933 0 0
0.65866 0 0 0 0.058826 0.59326 0.34371 0.0042049 0 0
0.65966 0 0 0 0.057585 0.59096 0.34704 0.0044239 0 0
0.66066 0 0 0 0.056361 0.58862 0.35036 0.0046503 0 0
0.66166 0 0 0 0.055155 0.58627 0.35369 0.0048843 0 0
0.66266 0 0 0 0.053967 0.58388 0.35703 0.0051261 0 0
0.66366 0 0 0 0.052795 0.58147 0.36036 0.0053757 0 0
0.66466 0 0 0 0.051641 0.57903 0.3637 0.0056333 0 0
0.66567 0 0 0 0.050503 0.57656 0.36703 0.0058989 0 0
0.66667 0 0 0 0.049383 0.57407 0.37037 0.0061728 0 0
0.66767 0 0 0 0.048279 0.57156 0.37371 0.0064551 0 0
0.66867 0 0 0 0.047192 0.56902 0.37704 0.0067458 0 0
0.66967 0 0 0 0.046121 0.56646 0.38038 0.0070451 0 0
0.67067 0 0 0 0.045066 0.56387 0.38371 0.0073532 0 0
0.67167 0 0 0 0.044028 0.56126 0.38705 0.0076701 0 0
0.67267 0 0 0 0.043005 0.55862 0.39038 0.007996 0 0
0.67367 0 0 0 0.041999 0.55596 0.39371 0.008331 0 0
0.67467 0 0 0 0.041009 0.55328 0.39703 0.0086752 0 0
0.67568 0 0 0 0.040034 0.55058 0.40035 0.0090288 0 0
0.67668 0 0 0 0.039075 0.54786 0.40367 0.0093918 0 0
0.67768 0 0 0 0.038131 0.54511 0.40699 0.0097644 0 0
0.67868 0 0 0 0.037202 0.54235 0.4103 0.010147 0 0
0.67968 0 0 0 0.036289 0.53956 0.41361 0.010539 0 0
0.68068 0 0 0 0.035391 0.53676 0.41691 0.010941 0 0
0.68168 0 0 0 0.034508 0.53393 0.42021 0.011354 0 0
0.68268 0 0 0 0.033639 0.53108 0.4235 0.011776 0 0
0.68368 0 0 0 0.032785 0.52822 0.42679 0.012209 0 0
0.68468 0 0 0 0.031946 0.52534 0.43006 0.012652 0 0
0.68569 0 0 0 0.031122 0.52243 0.43334 0.013106 0 0
0.68669 0 0 0 0.030311 0.51952 0.4366 0.013571 0 0
0.68769 0 0 0 0.029515 0.51658 0.43986 0.014047 0 0
0.68869 0 0 0 0.028733 0.51362 0.44311 0.014533 0 0
0.68969 0 0 0 0.027965 0.51065 0.44635 0.015031 0 0
0.69069 0 0 0 0.02721 0.50767 0.44958 0.01554 0 0
0.69169 0 0 0 0.026469 0.50466 0.45281 0.01606 0 0
0.69269 0 0 0 0.025742 0.50164 0.45602 0.016592 0 0
0.69369 0 0 0 0.025029 0.49861 0.45923 0.017135 0 0
0.69469 0 0 0 0.024328 0.49556 0.46242 0.01769 0 0
0.6957 0 0 0 0.023641 0.4925 0.4656 0.018257 0 0
0.6967 0 0 0 0.022967 0.48942 0.46878 0.018836 0 0
0.6977 0 0 0 0.022306 0.48633 0.47194 0.019427 0 0
0.6987 0 0 0 0.021657 0.48322 0.47509 0.020031 0 0
0.6997 0 0 0 0.021022 0.4801 0.47823 0.020646 0 0
0.7007 0 0 0 0.020398 0.47697 0.48135 0.021274 0 0
0.7017 0 0 0 0.019788 0.47383 0.48447 0.021915 0 0
0.7027 0 0 0 0.019189 0.47068 0.48757 0.022569 0 0
0.7037 0 0 0 0.018603 0.46751 0.49065 0.023235 0 0
0.7047 0 0 0 0.018029 0.46433 0.49372 0.023914 0 0
0.70571 0 0 0 0.017467 0.46114 0.49678 0.024607 0 0
0.70671 0 0 0 0.016916 0.45795 0.49983 0.025312 0 0
0.70771 0 0 0 0.016378 0.45474 0.50285 0.026031 0 0
0.70871 0 0 0 0.015851 0.45152 0.50587 0.026764 0 0
0.70971 0 0 0 0.015335 0.44829 0.50886 0.02751 0 0
0.71071 0 0 0 0.014831 0.44506 0.51184 0.02827 0 0
0.71171 0 0 0 0.014337 0.44181 0.51481 0.029044 0 0
0.71271 0 0 0 0.013855 0.43856 0.51776 0.029832 0 0
0.71371 0 0 0 0.013384 0.4353 0.52069 0.030634 0 0
0.71471 0 0 0 0.012924 0.43203 0.5236 0.03145 0 0
0.71572 0 0 0 0.012474 0.42875 0.52649 0.03228 0 0
0.71672 0 0 0 0.012035 0.42547 0.52937 0.033125 0 0
0.71772 0 0 0 0.011606 0.42218 0.53222 0.033985 0 0
0.71872 0 0 0 0.011187 0.41889 0.53506 0.034859 0 0
0.71972 0 0 0 0.010779 0.41559 0.53788 0.035748 0 0
0.72072 0 0 0 0.010381 0.41229 0.54068 0.036653 0 0
0.72172 0 0 0 0.0099927 0.40898 0.54346 0.037572 0 0
0.72272 0 0 0 0.0096142 0.40566 0.54621 0.038506 0 0
0.72372 0 0 0 0.0092454 0.40235 0.54895 0.039456 0 0
0.72472 0 0 0 0.0088862 0.39903 0.55167 0.040422 0 0
0.72573 0 0 0 0.0085364 0.3957 0.55436 0.041403 0 0
0.72673 0 0 0 0.0081959 0.39237 0.55703 0.0424 0 0
0.72773 0 0 0 0.0078646 0.38904 0.55968 0.043412 0 0
0.72873 0 0 0 0.0075423 0.38571 0.5623 0.044441 0 0
0.72973 0 0 0 0.0072289 0.38238 0.56491 0.045486 0 0
0.73073 0 0 0 0.0069244 0.37904 0.56748 0.046547 0 0
0.73173 0 0 0 0.0066285 0.37571 0.57004 0.047624 0 0
0.73273 0 0 0 0.0063412 0.37237 0.57257 0.048718 0 0
0.73373 0 0 0 0.0060623 0.36904 0.57507 0.049829 0 0
0.73473 0 0 0 0.0057917 0.3657 0.57755 0.050956 0 0
0.73574 0 0 0 0.0055293 0.36236 0.58001 0.0521 0 0
0.73674 0 0 0 0.0052749 0.35903 0.58244 0.053262 0 0
0.73774 0 0 0 0.0050284 0.35569 0.58484 0.05444 0 0
0.73874 0 0 0 0.0047898 0.35236 0.58721 0.055635 0 0
0.73974 0 0 0 0.0045588 0.34903 0.58956 0.056848 0 0
0.74074 0 0 0 0.0043354 0.3457 0.59188 0.058079 0 0
0.74174 0 0 0 0.0041194 0.34238 0.59417 0.059327 0 0
0.74274 0 0 0 0.0039107 0.33906 0.59644 0.060593 0 0
0.74374 0 0 0 0.0037091 0.33574 0.59867 0.061876 0 0
0.74474 0 0 0 0.0035146 0.33243 0.60088 0.063178 0 0
0.74575 0 0 0 0.0033271 0.32912 0.60306 0.064498 0 0
0.74675 0 0 0 0.0031463 0.32581 0.60521 0.065836 0 0
0.74775 0 0 0 0.0029722 0.32251 0.60733 0.067193 0 0
0.74875 0 0 0 0.0028046 0.31921 0.60941 0.068568 0 0
0.74975 0 0 0 0.0026435 0.31593 0.61147 0.069961 0 0
0.75075 0 0 0 0.0024886 0.31264 0.6135 0.071374 0 0
0.75175 0 0 0 0.0023399 0.30937 0.61549 0.072805 0 0
0.75275 0 0 0 0.0021973 0.3061 0.61745 0.074255 0 0
0.75375 0 0 0 0.0020606 0.30283 0.61938 0.075724 0 0
0.75475 0 0 0 0.0019296 0.29958 0.62128 0.077213 0 0
0.75576 0 0 0 0.0018044 0.29633 0.62314 0.078721 0 0
0.75676 0 0 0 0.0016847 0.2931 0.62497 0.080249 0 0
0.75776 0 0 0 0.0015704 0.28987 0.62677 0.081796 0 0
0.75876 0 0 0 0.0014613 0.28665 0.62853 0.083363 0 0
0.75976 0 0 0 0.0013575 0.28344 0.63026 0.08495 0 0
0.76076 0 0 0 0.0012587 0.28024 0.63195 0.086556 0 0
0.76176 0 0 0 0.0011648 0.27704 0.63361 0.088183 0 0
0.76276 0 0 0 0.0010757 0.27387 0.63523 0.089831 0 0
0.76376 0 0 0 0.00099126 0.2707 0.63681 0.091498 0 0
0.76476 0 0 0 0.00091136 0.26754 0.63836 0.093186 0 0
0.76577 0 0 0 0.00083587 0.26439 0.63987 0.094895 0 0
0.76677 0 0 0 0.00076467 0.26126 0.64135 0.096625 0 0
0.76777 0 0 0 0.00069764 0.25814 0.64279 0.098375 0 0
0.76877 0 0 0 0.00063464 0.25503 0.64419 0.10015 0 0
0.76977 0 0 0 0.00057555 0.25194 0.64555 0.10194 0 0
0.77077 0 0 0 0.00052025 0.24886 0.64687 0.10375 0 0
