x B1 B2 B3 B4 B5 B6 B7 B8 knots
0.18218 2.3115e-05 0.18805 0.77161 0.040314 0 0 0 0 0
0.18318 1.9357e-05 0.18624 0.77256 0.041184 0 0 0 0 0
0.18418 1.6021e-05 0.18442 0.77349 0.042069 0 0 0 0 0
0.18519 1.3084e-05 0.18261 0.77441 0.04297 0 0 0 0 0
0.18619 1.0523e-05 0.18081 0.7753 0.043886 0 0 0 0 0
0.18719 8.3137e-06 0.17901 0.77617 0.044817 0 0 0 0 0
0.18819 6.4324e-06 0.17721 0.77702 0.045765 0 0 0 0 0
0.18919 4.8545e-06 0.17542 0.77785 0.046729 0 0 0 0 0
0.19019 3.5548e-06 0.17363 0.77866 0.047709 0 0 0 0 0
0.19119 2.5079e-06 0.17185 0.77944 0.048706 0 0 0 0 0
0.19219 1.6876e-06 0.17007 0.7802 0.04972 0 0 0 0 0
0.19319 1.0676e-06 0.1683 0.78094 0.050751 0 0 0 0 0
0.19419 6.2058e-07 0.16654 0.78166 0.051799 0 0 0 0 0
0.1952 3.1917e-07 0.16478 0.78235 0.052865 0 0 0 0 0
0.1962 1.3526e-07 0.16303 0.78302 0.053948 0 0 0 0 0
0.1972 4.0256e-08 0.16129 0.78367 0.055049 0 0 0 0 0
0.1982 5.0547e-09 0.15955 0.78428 0.056169 0 0 0 0 0
0.1992 0 0.15782 0.78488 0.057308 0 0 0 0 0
0.2002 0 0.15609 0.78544 0.058465 2.8097e-09 0 0 0 0
0.2012 0 0.15438 0.78598 0.05964 2.2579e-08 0 0 0 0
0.2022 0 0.15267 0.7865 0.060835 7.6549e-08 0 0 0 0
0.2032 0 0.15097 0.78698 0.062049 1.8227e-07 0 0 0 0
0.2042 0 0.14928 0.78744 0.063281 3.5761e-07 0 0 0 0
0.20521 0 0.14759 0.78788 0.064533 6.2074e-07 0 0 0 0
0.20621 0 0.14591 0.78828 0.065803 9.9018e-07 0 0 0 0
0.20721 0 0.14424 0.78866 0.067093 1.4847e-06 0 0 0 0
0.20821 0 0.14258 0.78902 0.068402 2.1236e-06 0 0 0 0
0.20921 0 0.14093 0.78934 0.069729 2.9263e-06 0 0 0 0
0.21021 0 0.13928 0.78964 0.071076 3.9125e-06 0 0 0 0
0.21121 0 0.13764 0.78991 0.072443 5.1026e-06 0 0 0 0
0.21221 0 0.13601 0.79016 0.073828 6.517e-06 0 0 0 0
0.21321 0 0.13439 0.79037 0.075233 8.1765e-06 0 0 0 0
0.21421 0 0.13277 0.79056 0.076657 1.0102e-05 0 0 0 0
0.21522 0 0.13117 0.79072 0.0781 1.2316e-05 0 0 0 0
0.21622 0 0.12957 0.79085 0.079563 1.484e-05 0 0 0 0
0.21722 0 0.12798 0.79096 0.081045 1.7697e-05 0 0 0 0
0.21822 0 0.1264 0.79103 0.082547 2.0908e-05 0 0 0 0
0.21922 0 0.12483 0.79108 0.084068 2.4497e-05 0 0 0 0
0.22022 0 0.12326 0.7911 0.085608 2.8488e-05 0 0 0 0
0.22122 0 0.12171 0.79109 0.087168 3.2904e-05 0 0 0 0
0.22222 0 0.12016 0.79106 0.088748 3.7769e-05 0 0 0 0
0.22322 0 0.11862 0.79099 0.090347 4.3109e-05 0 0 0 0
0.22422 0 0.11709 0.7909 0.091965 4.8948e-05 0 0 0 0
0.22523 0 0.11557 0.79077 0.093603 5.5311e-05 0 0 0 0
0.22623 0 0.11406 0.79062 0.095261 6.2225e-05 0 0 0 0
0.22723 0 0.11255 0.79044 0.096939 6.9716e-05 0 0 0 0
0.22823 0 0.11106 0.79023 0.098636 7.781e-05 0 0 0 0
0.22923 0 0.10957 0.78999 0.10035 8.6535e-05 0 0 0 0
0.23023 0 0.10809 0.78972 0.10209 9.5918e-05 0 0 0 0
0.23123 0 0.10662 0.78943 0.10384 0.00010599 0 0 0 0
0.23223 0 0.10516 0.7891 0.10562 0.00011677 0 0 0 0
0.23323 0 0.10371 0.78874 0.10742 0.0001283 0 0 0 0
0.23423 0 0.10227 0.78836 0.10923 0.0001406 0 0 0 0
0.23524 0 0.10084 0.78794 0.11107 0.0001537 0 0 0 0
0.23624 0 0.099418 0.78749 0.11292 0.00016763 0 0 0 0
0.23724 0 0.098004 0.78702 0.11479 0.00018243 0 0 0 0
0.23824 0 0.0966 0.78651 0.11669 0.00019812 0 0 0 0
0.23924 0 0.095205 0.78598 0.1186 0.00021474 0 0 0 0
0.24024 0 0.093819 0.78542 0.12053 0.00023232 0 0 0 0
0.24124 0 0.092443 0.78482 0.12249 0.00025089 0 0 0 0
0.24224 0 0.091076 0.7842 0.12446 0.00027048 0 0 0 0
0.24324 0 0.089718 0.78354 0.12645 0.00029113 0 0 0 0
0.24424 0 0.088371 0.78285 0.12846 0.00031287 0 0 0 0
0.24525 0 0.087032 0.78214 0.13049 0.00033574 0 0 0 0
0.24625 0 0.085704 0.78139 0.13254 0.00035977 0 0 0 0
0.24725 0 0.084385 0.78062 0.13462 0.00038499 0 0 0 0
0.24825 0 0.083075 0.77981 0.13671 0.00041145 0 0 0 0
0.24925 0 0.081776 0.77897 0.13881 0.00043919 0 0 0 0
0.25025 0 0.080486 0.7781 0.14094 0.00046822 0 0 0 0
0.25125 0 0.079206 0.7772 0.14309 0.00049861 0 0 0 0
0.25225 0 0.077936 0.77627 0.14526 0.00053038 0 0 0 0
0.25325 0 0.076675 0.77531 0.14745 0.00056357 0 0 0 0
0.25425 0 0.075425 0.77432 0.14966 0.00059822 0 0 0 0
0.25526 0 0.074185 0.7733 0.15188 0.00063438 0 0 0 0
0.25626 0 0.072954 0.77225 0.15413 0.00067208 0 0 0 0
0.25726 0 0.071734 0.77116 0.15639 0.00071137 0 0 0 0
0.25826 0 0.070524 0.77005 0.15868 0.00075228 0 0 0 0
0.25926 0 0.069324 0.7689 0.16098 0.00079486 0 0 0 0
0.26026 0 0.068134 0.76772 0.1633 0.00083916 0 0 0 0
0.26126 0 0.066954 0.76652 0.16564 0.00088521 0 0 0 0
0.26226 0 0.065784 0.76528 0.16801 0.00093306 0 0 0 0
0.26326 0 0.064625 0.76401 0.17039 0.00098276 0 0 0 0
0.26426 0 0.063476 0.76271 0.17278 0.0010343 0 0 0 0
0.26527 0 0.062337 0.76137 0.1752 0.0010879 0 0 0 0
0.26627 0 0.061209 0.76001 0.17764 0.0011434 0 0 0 0
0.26727 0 0.060091 0.75861 0.18009 0.0012009 0 0 0 0
0.26827 0 0.058983 0.75719 0.18257 0.0012606 0 0 0 0
0.26927 0 0.057886 0.75573 0.18506 0.0013223 0 0 0 0
0.27027 0 0.056799 0.75424 0.18757 0.0013862 0 0 0 0
0.27127 0 0.055723 0.75272 0.1901 0.0014524 0 0 0 0
0.27227 0 0.054657 0.75117 0.19265 0.0015208 0 0 0 0
0.27327 0 0.053602 0.74959 0.19522 0.0015916 0 0 0 0
0.27427 0 0.052557 0.74798 0.1978 0.0016648 0 0 0 0
0.27528 0 0.051523 0.74633 0.20041 0.0017404 0 0 0 0
0.27628 0 0.050499 0.74465 0.20303 0.0018185 0 0 0 0
0.27728 0 0.049487 0.74295 0.20567 0.0018991 0 0 0 0
0.27828 0 0.048484 0.74121 0.20832 0.0019824 0 0 0 0
0.27928 0 0.047493 0.73944 0.211 0.0020683 0 0 0 0
0.28028 0 0.046512 0.73764 0.21369 0.0021569 0 0 0 0
0.28128 0 0.045542 0.73581 0.2164 0.0022483 0 0 0 0
0.28228 0 0.044582 0.73394 0.21913 0.0023425 0 0 0 0
0.28328 0 0.043634 0.73205 0.22188 0.0024396 0 0 0 0
0.28428 0 0.042696 0.73013 0.22464 0.0025397 0 0 0 0
0.28529 0 0.041769 0.72817 0.22742 0.0026427 0 0 0 0
0.28629 0 0.040852 0.72618 0.23022 0.0027489 0 0 0 0
0.28729 0 0.039947 0.72417 0.23303 0.0028582 0 0 0 0
0.28829 0 0.039052 0.72212 0.23586 0.0029707 0 0 0 0
0.28929 0 0.038168 0.72004 0.23871 0.0030864 0 0 0 0
0.29029 0 0.037295 0.71793 0.24157 0.0032055 0 0 0 0
0.29129 0 0.036433 0.71579 0.24445 0.003328 0 0 0 0
0.29229 0 0.035582 0.71362 0.24735 0.0034539 0 0 0 0
0.29329 0 0.034741 0.71141 0.25026 0.0035834 0 0 0 0
0.29429 0 0.033911 0.70918 0.25319 0.0037165 0 0 0 0
0.2953 0 0.033093 0.70692 0.25614 0.0038532 0 0 0 0
0.2963 0 0.032285 0.70463 0.2591 0.0039937 0 0 0 0
0.2973 0 0.031488 0.7023 0.26207 0.004138 0 0 0 0
